,type,total_timesteps,num_episodes,episode_timesteps,train_episode_reward,train_episode_timesteps,train_reward,train_predicted_reward,reward_pearsonr,actor_loss,critic_loss,discriminator_loss
941,train,89898,925,26,35.527,30.272,0.775,0.408,0.000,-111.067,0.979,1.440
942,train,89942,926,44,35.539,30.245,0.775,0.408,0.000,-111.070,0.981,1.441
943,train,89959,927,17,35.719,30.329,0.775,0.409,0.000,-111.086,0.982,1.443
944,train,89970,928,11,35.611,30.248,0.775,0.410,0.000,-111.088,0.980,1.442
945,train,89981,929,11,35.489,30.133,0.774,0.410,0.000,-111.091,0.980,1.442
946,train,89992,930,11,35.321,30.018,0.774,0.410,0.000,-111.096,0.979,1.442
947,train,90025,931,33,35.153,29.905,0.774,0.411,0.000,-111.102,0.979,1.443
948,train,90025,931,33,35.153,29.905,0.775,0.411,0.000,-111.114,0.983,1.443
949,train,90034,932,9,49.860,33.000,0.775,0.411,0.000,-111.114,0.983,1.443
950,train,90043,933,9,27.183,21.000,0.775,0.411,0.000,-111.117,0.984,1.443
951,train,90052,934,9,19.933,17.000,0.775,0.411,0.000,-111.121,0.984,1.444
952,train,90062,935,10,16.841,15.000,0.776,0.410,0.000,-111.125,0.985,1.444
953,train,90073,936,11,15.017,14.000,0.775,0.409,0.000,-111.135,0.985,1.443
954,train,90098,937,25,14.056,13.500,0.776,0.407,0.000,-111.139,0.982,1.442
955,train,90109,938,11,18.693,15.143,0.777,0.407,0.000,-111.144,0.981,1.441
956,train,90120,939,11,18.244,14.625,0.778,0.406,0.000,-111.153,0.981,1.441
957,train,90131,940,11,17.259,14.222,0.777,0.405,0.000,-111.161,0.980,1.441
958,train,90141,941,10,16.706,13.900,0.778,0.402,0.000,-111.165,0.980,1.439
959,train,90150,942,9,16.147,13.545,0.779,0.402,0.000,-111.173,0.981,1.438
960,train,90187,943,37,15.178,13.167,0.779,0.402,0.000,-111.176,0.982,1.438
961,train,90200,944,13,17.978,15.000,0.779,0.401,0.000,-111.193,0.979,1.436
962,train,90263,945,63,17.860,14.857,0.779,0.400,0.000,-111.196,0.978,1.436
963,train,90287,946,24,23.475,18.067,0.780,0.397,0.000,-111.223,0.984,1.435
964,train,90298,947,11,24.725,18.438,0.780,0.400,0.000,-111.232,0.986,1.436
965,train,90308,948,10,23.898,18.000,0.780,0.400,0.000,-111.235,0.987,1.436
966,train,90319,949,11,23.258,17.556,0.780,0.399,0.000,-111.237,0.987,1.436
967,train,90329,950,10,22.791,17.211,0.779,0.398,0.000,-111.236,0.989,1.435
968,train,90340,951,11,22.267,16.850,0.779,0.399,0.000,-111.242,0.990,1.435
969,train,90358,952,18,21.776,16.571,0.779,0.399,0.000,-111.248,0.989,1.435
970,train,90407,953,49,21.411,16.636,0.779,0.400,0.000,-111.253,0.989,1.435
971,train,90419,954,12,24.441,18.043,0.780,0.401,0.000,-111.267,1.001,1.434
972,train,90430,955,11,23.752,17.792,0.780,0.401,0.000,-111.268,1.007,1.433
973,train,90439,956,9,23.058,17.520,0.780,0.401,0.000,-111.272,1.011,1.432
974,train,90450,957,11,22.461,17.192,0.780,0.402,0.000,-111.275,1.013,1.432
975,train,90460,958,10,21.897,16.963,0.780,0.403,0.000,-111.280,1.013,1.433
976,train,90488,959,28,21.485,16.714,0.779,0.404,0.000,-111.285,1.012,1.434
977,train,90499,960,11,22.854,17.103,0.780,0.404,0.000,-111.295,1.012,1.434
978,train,90517,961,18,22.776,16.900,0.780,0.403,0.000,-111.295,1.013,1.434
979,train,90526,962,9,22.971,16.935,0.781,0.403,0.000,-111.299,1.013,1.434
980,train,90536,963,10,22.539,16.688,0.781,0.404,0.000,-111.301,1.012,1.434
981,train,90546,964,10,22.206,16.485,0.781,0.405,0.000,-111.306,1.013,1.434
982,train,90557,965,11,21.906,16.294,0.781,0.404,0.000,-111.309,1.014,1.434
983,train,90566,966,9,21.682,16.143,0.781,0.403,0.000,-111.310,1.014,1.434
984,train,90585,967,19,21.306,15.944,0.780,0.401,0.000,-111.312,1.013,1.433
985,train,90598,968,13,21.717,16.027,0.781,0.402,0.000,-111.317,1.011,1.432
986,train,90610,969,12,21.662,15.947,0.781,0.401,0.000,-111.322,1.012,1.432
987,train,90620,970,10,21.350,15.846,0.781,0.400,0.000,-111.326,1.011,1.432
988,train,90629,971,9,21.122,15.700,0.782,0.399,0.000,-111.331,1.010,1.432
989,train,90640,972,11,20.783,15.537,0.781,0.399,0.000,-111.339,1.010,1.432
990,train,90663,973,23,20.617,15.429,0.781,0.398,0.000,-111.343,1.009,1.431
991,train,90674,974,11,21.074,15.605,0.780,0.399,0.000,-111.353,1.008,1.431
992,train,90683,975,9,20.870,15.500,0.780,0.400,0.000,-111.358,1.007,1.432
993,train,90692,976,9,20.649,15.356,0.781,0.400,0.000,-111.358,1.007,1.432
994,train,90708,977,16,20.351,15.217,0.781,0.400,0.000,-111.363,1.009,1.432
995,train,90718,978,10,20.680,15.234,0.781,0.399,0.000,-111.371,1.007,1.430
996,train,90731,979,13,20.488,15.125,0.781,0.398,0.000,-111.370,1.004,1.430
997,train,90742,980,11,20.482,15.082,0.781,0.398,0.000,-111.375,1.001,1.429
998,train,90753,981,11,20.461,15.000,0.781,0.398,0.000,-111.380,0.998,1.428
999,train,90764,982,11,20.170,14.922,0.781,0.398,0.000,-111.383,0.995,1.428
1000,train,90777,983,13,19.999,14.846,0.782,0.399,0.000,-111.390,0.991,1.429
1001,train,90787,984,10,20.030,14.811,0.782,0.400,0.000,-111.390,0.993,1.429
1002,train,90796,985,9,19.879,14.722,0.782,0.399,0.000,-111.392,0.991,1.429
1003,train,90806,986,10,19.614,14.618,0.782,0.399,0.000,-111.394,0.988,1.429
1004,train,90818,987,12,19.484,14.536,0.783,0.398,0.000,-111.399,0.987,1.430
1005,train,90828,988,10,19.457,14.491,0.783,0.398,0.000,-111.410,0.985,1.430
1006,train,90852,989,24,19.310,14.414,0.783,0.398,0.000,-111.412,0.984,1.431
1007,train,90872,990,20,19.911,14.576,0.783,0.397,0.000,-111.414,0.981,1.431
1008,train,90896,991,24,20.181,14.667,0.783,0.397,0.000,-111.422,0.981,1.430
1009,train,90907,992,11,20.450,14.820,0.784,0.396,0.000,-111.432,0.983,1.428
1010,train,90918,993,11,20.356,14.758,0.784,0.396,0.000,-111.436,0.986,1.428
1011,train,90986,994,68,20.244,14.698,0.784,0.395,0.000,-111.438,0.988,1.427
1012,train,90997,995,11,21.797,15.531,0.784,0.390,0.000,-111.462,0.994,1.424
1013,train,91030,996,33,21.649,15.462,0.784,0.390,0.000,-111.469,0.999,1.424
1014,train,91064,997,34,22.292,15.727,0.783,0.390,0.000,-111.489,1.000,1.425
1015,train,91107,998,43,23.054,16.000,0.784,0.392,0.000,-111.497,0.996,1.424
1016,train,91131,999,24,23.976,16.397,0.782,0.392,0.000,-111.520,0.991,1.426
1017,train,91142,1000,11,24.258,16.507,0.782,0.395,0.000,-111.529,0.988,1.427
1018,train,91154,1001,12,24.186,16.429,0.782,0.396,0.000,-111.534,0.988,1.427
1019,train,91164,1002,10,24.099,16.366,0.782,0.396,0.000,-111.537,0.987,1.428
1020,train,91202,1003,38,23.872,16.278,0.783,0.396,0.000,-111.542,0.987,1.428
1021,train,91212,1004,10,24.586,16.575,0.783,0.396,0.000,-111.558,0.988,1.429
1022,train,91223,1005,11,24.417,16.486,0.783,0.396,0.000,-111.560,0.987,1.428
1023,train,91242,1006,19,24.274,16.413,0.782,0.396,0.000,-111.564,0.986,1.427
1024,train,92242,1007,1000,24.367,16.447,0.783,0.396,0.000,-111.573,0.986,1.427
1025,train,92283,1008,41,33.142,29.221,0.786,0.330,0.000,-111.803,0.882,1.434
1026,train,92490,1009,207,33.484,29.372,0.787,0.334,0.000,-111.814,0.886,1.434
1027,train,92537,1010,47,38.494,31.620,0.787,0.356,0.000,-111.858,0.869,1.437
1028,train,92735,1011,198,38.972,31.812,0.787,0.362,0.000,-111.879,0.867,1.434
1029,train,92801,1012,66,42.409,33.864,0.789,0.379,0.000,-111.938,0.880,1.436
1030,train,92983,1013,182,43.537,34.256,0.790,0.384,0.000,-111.951,0.877,1.436
1031,train,93021,1014,38,46.413,36.036,0.788,0.392,0.000,-111.979,0.900,1.429
1032,train,93051,1015,30,46.583,36.060,0.788,0.395,0.000,-111.981,0.900,1.429
1033,train,93099,1016,48,46.775,35.988,0.789,0.398,0.000,-111.992,0.900,1.429
1034,train,93111,1017,12,47.256,36.128,0.790,0.403,0.000,-111.999,0.905,1.429
1035,train,93122,1018,11,46.897,35.851,0.791,0.406,0.000,-112.004,0.904,1.430
1036,train,93134,1019,12,46.468,35.568,0.792,0.407,0.000,-112.006,0.903,1.430
1037,train,93174,1020,40,46.116,35.303,0.791,0.407,0.000,-112.009,0.902,1.430
1038,train,93204,1021,30,46.256,35.356,0.792,0.409,0.000,-112.013,0.897,1.430
1039,train,93308,1022,104,46.470,35.297,0.792,0.411,0.000,-112.019,0.897,1.429
1040,train,93318,1023,10,48.346,36.043,0.793,0.416,0.000,-112.041,0.897,1.428
1041,train,93331,1024,13,47.945,35.763,0.793,0.416,0.000,-112.044,0.897,1.428
1042,train,93386,1025,55,47.659,35.521,0.793,0.415,0.000,-112.048,0.898,1.428
1043,train,93587,1026,201,48.143,35.726,0.794,0.412,0.000,-112.060,0.897,1.428
1044,train,93599,1027,12,51.937,37.448,0.796,0.418,0.000,-112.110,0.911,1.432
1045,train,93619,1028,20,51.545,37.186,0.796,0.419,0.000,-112.115,0.912,1.432
1046,train,93644,1029,25,51.306,37.010,0.797,0.418,0.000,-112.126,0.913,1.431
1047,train,93655,1030,11,51.204,36.889,0.797,0.417,0.000,-112.137,0.915,1.431
1048,train,93829,1031,174,50.877,36.630,0.798,0.416,0.000,-112.145,0.916,1.431
1049,train,93840,1032,11,53.881,37.990,0.801,0.413,0.000,-112.203,0.921,1.431
1050,train,94840,1033,1000,53.456,37.725,0.801,0.414,0.000,-112.209,0.920,1.431
1051,train,94874,1034,34,62.337,47.068,0.810,0.504,0.000,-112.604,0.875,1.444
1052,train,94927,1035,53,62.377,46.942,0.809,0.501,0.000,-112.624,0.875,1.444
1053,train,95049,1036,122,62.854,47.000,0.810,0.496,0.000,-112.658,0.873,1.443
1054,train,95049,1036,122,62.854,47.000,0.810,0.479,0.000,-112.712,0.868,1.439
1055,train,95193,1037,144,172.504,122.000,0.810,0.479,0.000,-112.712,0.868,1.439
1056,train,95203,1038,10,202.437,133.000,0.809,0.470,0.000,-112.753,0.871,1.433
1057,train,95243,1039,40,138.034,92.000,0.810,0.469,0.000,-112.758,0.869,1.433
1058,train,95414,1040,171,126.492,79.000,0.810,0.466,0.000,-112.773,0.864,1.432
1059,train,95595,1041,181,184.668,97.400,0.814,0.454,0.000,-112.862,0.854,1.427
1060,train,95619,1042,24,222.368,111.333,0.815,0.436,0.000,-112.938,0.862,1.425
1061,train,95698,1043,79,197.107,98.857,0.815,0.433,0.000,-112.941,0.864,1.423
1062,train,95773,1044,75,185.359,96.375,0.814,0.426,0.000,-112.970,0.868,1.422
1063,train,95784,1045,11,182.804,94.000,0.816,0.420,0.000,-112.998,0.870,1.423
1064,train,95836,1046,52,165.313,85.700,0.816,0.418,0.000,-113.000,0.871,1.424
1065,train,95848,1047,12,159.648,82.636,0.816,0.415,0.000,-113.024,0.868,1.425
1066,train,95956,1048,108,147.865,76.750,0.816,0.415,0.000,-113.024,0.866,1.425
1067,train,96020,1049,64,153.839,79.154,0.816,0.420,0.000,-113.070,0.872,1.427
1068,train,96078,1050,58,151.539,78.071,0.817,0.428,0.000,-113.091,0.873,1.426
1069,train,96442,1051,364,148.236,76.733,0.819,0.432,0.000,-113.105,0.872,1.430
1070,train,96706,1052,264,182.488,94.688,0.819,0.442,0.000,-113.243,0.882,1.441
1071,train,96749,1053,43,201.507,104.647,0.823,0.438,0.000,-113.325,0.859,1.440
1072,train,96761,1054,12,194.182,101.222,0.823,0.437,0.000,-113.334,0.854,1.439
1073,train,96773,1055,12,184.862,96.526,0.824,0.437,0.000,-113.343,0.856,1.439
1074,train,96833,1056,60,176.225,92.300,0.823,0.437,0.000,-113.350,0.856,1.438
1075,train,96914,1057,81,172.799,90.762,0.824,0.433,0.000,-113.359,0.857,1.437
1076,train,96977,1058,63,166.990,90.318,0.827,0.430,0.000,-113.378,0.854,1.437
1077,train,96996,1059,19,164.549,89.130,0.828,0.427,0.000,-113.394,0.852,1.435
1078,train,97366,1060,370,158.750,86.208,0.828,0.426,0.000,-113.403,0.852,1.436
1079,train,97442,1061,76,177.565,97.560,0.831,0.380,0.000,-113.521,0.842,1.425
1080,train,97504,1062,62,174.838,96.731,0.833,0.380,0.000,-113.547,0.845,1.427
1081,train,97557,1063,53,172.618,95.444,0.832,0.380,0.000,-113.559,0.840,1.426
1082,train,98557,1064,1000,169.966,93.929,0.833,0.380,0.000,-113.568,0.837,1.427
1083,train,98609,1065,52,193.089,125.172,0.835,0.449,0.000,-113.837,0.824,1.427
1084,train,98620,1066,11,189.804,122.733,0.834,0.444,0.000,-113.849,0.828,1.427
1085,train,98686,1067,66,184.255,119.129,0.834,0.444,0.000,-113.855,0.830,1.427
1086,train,98775,1068,89,182.933,117.469,0.834,0.444,0.000,-113.881,0.830,1.426
1087,train,98879,1069,104,183.403,116.606,0.834,0.433,0.000,-113.894,0.822,1.426
1088,train,98934,1070,55,183.574,116.235,0.835,0.431,0.000,-113.920,0.821,1.428
1089,train,98955,1071,21,181.746,114.486,0.836,0.428,0.000,-113.933,0.826,1.429
1090,train,99189,1072,234,177.806,111.889,0.836,0.427,0.000,-113.938,0.827,1.429
1091,train,99447,1073,258,185.756,115.189,0.841,0.428,0.000,-114.015,0.829,1.430
1092,train,99652,1074,205,195.223,118.947,0.842,0.412,0.000,-114.068,0.817,1.428
1093,train,99974,1075,322,200.839,121.154,0.842,0.390,0.000,-114.118,0.791,1.423
1094,train,100157,1076,183,209.005,126.175,0.845,0.378,0.000,-114.185,0.787,1.420
1095,train,100157,1076,183,209.005,126.175,0.846,0.363,0.000,-114.234,0.790,1.416
1096,train,100296,1077,139,344.358,183.000,0.846,0.363,0.000,-114.234,0.790,1.416
1097,train,100405,1078,109,318.724,161.000,0.849,0.363,0.000,-114.265,0.798,1.418
1098,train,100874,1079,469,275.558,143.667,0.850,0.357,0.000,-114.280,0.800,1.417
1099,train,100907,1080,33,439.892,225.000,0.857,0.421,0.000,-114.426,0.816,1.426
1100,train,101163,1081,256,364.399,186.600,0.857,0.422,0.000,-114.438,0.818,1.427
1101,train,101456,1082,293,398.634,198.167,0.865,0.448,0.000,-114.521,0.820,1.433
1102,train,102141,1083,685,414.112,211.714,0.868,0.455,0.000,-114.605,0.800,1.432
1103,train,102174,1084,33,533.007,270.875,0.869,0.426,0.000,-114.839,0.763,1.427
1104,train,102776,1085,602,481.378,244.444,0.871,0.425,0.000,-114.843,0.760,1.426
1105,train,102923,1086,147,559.670,280.200,0.880,0.428,0.000,-115.065,0.777,1.434
1106,train,102939,1087,16,532.851,268.091,0.883,0.427,0.000,-115.126,0.770,1.434
1107,train,103001,1088,62,490.020,247.083,0.882,0.426,0.000,-115.128,0.767,1.434
1108,train,103393,1089,392,459.306,232.846,0.884,0.424,0.000,-115.139,0.766,1.435
1109,train,103696,1090,303,467.957,244.214,0.884,0.401,0.000,-115.213,0.737,1.429
1110,train,104028,1091,332,476.214,248.133,0.886,0.393,0.000,-115.276,0.741,1.416
1111,train,105028,1092,1000,484.119,253.375,0.885,0.414,0.000,-115.363,0.749,1.418
1112,train,105028,1092,1000,484.119,253.375,0.902,0.375,0.000,-115.544,0.768,1.435
1113,train,106028,1093,1000,1597.033,1000.000,0.902,0.375,0.000,-115.544,0.768,1.435
1114,train,107028,1094,1000,1546.616,1000.000,0.906,0.421,0.000,-115.809,0.734,1.430
1115,train,107971,1095,943,1149.938,1000.000,0.896,0.398,0.000,-115.998,0.737,1.430
1116,train,108002,1096,31,1252.206,985.750,0.905,0.397,0.000,-116.148,0.724,1.451
1117,train,108110,1097,108,1012.492,794.800,0.905,0.398,0.000,-116.152,0.725,1.450
1118,train,109110,1098,1000,884.421,680.333,0.907,0.400,0.000,-116.172,0.741,1.450
1119,train,110110,1099,1000,961.911,726.000,0.917,0.412,0.000,-116.470,0.753,1.434
1120,train,110110,1099,1000,961.911,726.000,0.917,0.464,0.000,-116.793,0.731,1.423
1121,train,111110,1100,1000,1170.153,1000.000,0.917,0.464,0.000,-116.793,0.731,1.423
1122,train,112110,1101,1000,1304.850,1000.000,0.916,0.392,0.000,-117.064,0.720,1.414
1123,train,113110,1102,1000,1358.114,1000.000,0.923,0.386,0.000,-117.302,0.734,1.403
1124,train,114110,1103,1000,1410.735,1000.000,0.932,0.456,0.000,-117.622,0.691,1.406
1125,train,115110,1104,1000,1375.836,1000.000,0.927,0.407,0.000,-117.917,0.696,1.414
1126,train,115110,1104,1000,1375.836,1000.000,0.933,0.419,0.000,-118.130,0.669,1.424
1127,train,116110,1105,1000,1316.855,1000.000,0.933,0.419,0.000,-118.130,0.669,1.424
1128,train,117110,1106,1000,1411.964,1000.000,0.942,0.421,0.000,-118.396,0.686,1.404
1129,train,118110,1107,1000,1358.126,1000.000,0.952,0.450,0.000,-118.723,0.680,1.403
1130,train,119110,1108,1000,1478.407,1000.000,0.951,0.457,0.000,-119.036,0.653,1.413
1131,train,120110,1109,1000,1501.978,1000.000,0.956,0.424,0.000,-119.277,0.658,1.410
1132,train,120110,1109,1000,1501.978,1000.000,0.964,0.415,0.000,-119.535,0.645,1.416
1133,train,121110,1110,1000,1911.937,1000.000,0.964,0.415,0.000,-119.535,0.645,1.416
1134,train,122110,1111,1000,1868.689,1000.000,0.968,0.394,0.000,-119.756,0.647,1.407
1135,train,123110,1112,1000,1679.505,1000.000,0.973,0.398,0.000,-119.947,0.677,1.412
1136,train,124110,1113,1000,1782.383,1000.000,0.980,0.381,0.000,-120.188,0.684,1.410
1137,train,124389,1114,279,1772.681,1000.000,0.989,0.425,0.000,-120.390,0.682,1.413
1138,train,125389,1115,1000,1579.802,879.833,0.989,0.410,0.000,-120.435,0.666,1.414
1139,train,125389,1115,1000,1579.802,879.833,0.997,0.457,0.000,-120.661,0.689,1.431
1140,train,126357,1116,968,1815.836,1000.000,0.997,0.457,0.000,-120.661,0.689,1.431
1141,train,126611,1117,254,1866.597,984.000,1.003,0.377,0.000,-120.840,0.689,1.431
1142,train,127182,1118,571,1452.102,740.667,1.005,0.384,0.000,-120.863,0.681,1.426
1143,train,128182,1119,1000,1428.567,698.250,1.012,0.388,0.000,-120.878,0.697,1.422
1144,train,128314,1120,132,1526.282,758.600,1.023,0.447,0.000,-121.028,0.673,1.434
1145,train,129307,1121,993,1329.784,654.167,1.021,0.451,0.000,-121.045,0.672,1.431
1146,train,130307,1122,1000,1452.726,702.571,1.027,0.366,0.000,-121.180,0.676,1.417
1147,train,130307,1122,1000,1452.726,702.571,1.045,0.430,0.000,-121.308,0.679,1.422
1148,train,130322,1123,15,2072.492,1000.000,1.045,0.430,0.000,-121.308,0.679,1.422
1149,train,131322,1124,1000,1046.922,507.500,1.044,0.429,0.000,-121.304,0.675,1.422
1150,train,132322,1125,1000,1344.740,671.667,1.047,0.425,0.000,-121.499,0.666,1.422
1151,train,133322,1126,1000,1540.828,753.750,1.049,0.415,0.000,-121.603,0.672,1.412
1152,train,134322,1127,1000,1770.445,803.000,1.064,0.416,0.000,-121.736,0.658,1.408
1153,train,135322,1128,1000,1855.660,835.833,1.082,0.415,0.000,-121.920,0.647,1.407
1154,train,135322,1128,1000,1855.660,835.833,1.076,0.431,0.000,-122.047,0.644,1.418
1155,train,136322,1129,1000,2301.588,1000.000,1.076,0.431,0.000,-122.047,0.644,1.418
1156,train,137322,1130,1000,2294.444,1000.000,1.097,0.457,0.000,-122.270,0.665,1.417
1157,train,138322,1131,1000,1964.726,1000.000,1.089,0.398,0.000,-122.434,0.669,1.426
1158,train,138408,1132,86,1884.863,1000.000,1.097,0.471,0.000,-122.558,0.670,1.437
1159,train,139408,1133,1000,1544.014,817.200,1.098,0.468,0.000,-122.575,0.672,1.438
1160,train,139521,1134,113,1693.881,847.667,1.116,0.441,0.000,-122.814,0.707,1.433
1161,train,140196,1135,675,1489.946,742.714,1.114,0.447,0.000,-122.840,0.721,1.432
1162,train,140196,1135,675,1489.946,742.714,1.119,0.460,0.000,-123.012,0.700,1.429
1163,train,141196,1136,1000,1616.677,675.000,1.119,0.460,0.000,-123.012,0.700,1.429
1164,train,141388,1137,192,1968.885,837.500,1.118,0.469,0.000,-123.246,0.668,1.444
1165,train,141655,1138,267,1494.279,622.333,1.121,0.454,0.000,-123.292,0.659,1.444
1166,train,141892,1139,237,1292.994,533.500,1.125,0.436,0.000,-123.337,0.657,1.444
1167,train,141919,1140,27,1170.144,474.200,1.130,0.418,0.000,-123.356,0.666,1.445
1168,train,142166,1141,247,983.870,399.667,1.131,0.417,0.000,-123.361,0.667,1.443
1169,train,142466,1142,300,948.524,377.857,1.133,0.404,0.000,-123.367,0.668,1.437
1170,train,142640,1143,174,944.042,368.125,1.138,0.410,0.000,-123.385,0.666,1.433
1171,train,142869,1144,229,887.825,346.556,1.140,0.410,0.000,-123.408,0.678,1.428
1172,train,143006,1145,137,853.923,334.800,1.142,0.437,0.000,-123.436,0.685,1.429
1173,train,143097,1146,91,810.844,316.818,1.144,0.436,0.000,-123.439,0.684,1.428
1174,train,143236,1147,139,764.639,298.000,1.141,0.438,0.000,-123.452,0.679,1.427
1175,train,143354,1148,118,740.312,285.769,1.143,0.445,0.000,-123.464,0.687,1.424
1176,train,143583,1149,229,707.621,273.786,1.143,0.444,0.000,-123.468,0.697,1.427
1177,train,144044,1150,461,708.129,270.800,1.147,0.460,0.000,-123.513,0.703,1.427
1178,train,144149,1151,105,745.170,282.688,1.154,0.405,0.000,-123.569,0.670,1.423
1179,train,145067,1152,918,712.635,272.235,1.154,0.397,0.000,-123.565,0.670,1.424
1180,train,145067,1152,918,712.635,272.235,1.162,0.412,0.000,-123.616,0.674,1.439
1181,train,145108,1153,41,2596.713,918.000,1.162,0.412,0.000,-123.616,0.674,1.439
1182,train,145497,1154,389,1340.697,479.500,1.163,0.413,0.000,-123.622,0.679,1.438
1183,train,146497,1155,1000,1248.748,449.333,1.169,0.442,0.000,-123.640,0.678,1.443
1184,train,147497,1156,1000,1696.635,587.000,1.183,0.436,0.000,-123.773,0.665,1.438
1185,train,148497,1157,1000,1829.392,669.600,1.195,0.515,0.000,-124.029,0.643,1.430
1186,train,149497,1158,1000,1944.924,724.667,1.208,0.406,0.000,-124.221,0.634,1.427
1187,train,150497,1159,1000,2065.712,764.000,1.208,0.419,0.000,-124.301,0.622,1.418
1188,train,150497,1159,1000,2065.712,764.000,1.222,0.385,0.000,-124.315,0.640,1.421
1189,train,151497,1160,1000,2558.411,1000.000,1.222,0.385,0.000,-124.315,0.640,1.421
1190,train,152497,1161,1000,2417.872,1000.000,1.228,0.374,0.000,-124.251,0.631,1.431
1191,train,153214,1162,717,2595.634,1000.000,1.236,0.415,0.000,-124.274,0.651,1.429
1192,train,154214,1163,1000,2470.485,929.250,1.245,0.462,0.000,-124.330,0.649,1.436
1193,train,154370,1164,156,2514.759,943.400,1.258,0.424,0.000,-124.410,0.652,1.423
1194,train,155370,1165,1000,2167.331,812.167,1.258,0.430,0.000,-124.426,0.655,1.422
1195,train,155370,1165,1000,2167.331,812.167,1.262,0.442,0.000,-124.479,0.657,1.424
1196,train,156370,1166,1000,2494.591,1000.000,1.262,0.442,0.000,-124.479,0.657,1.424
1197,train,157370,1167,1000,2713.688,1000.000,1.277,0.468,0.000,-124.578,0.658,1.428
1198,train,158370,1168,1000,2690.677,1000.000,1.286,0.423,0.000,-124.657,0.647,1.422
1199,train,159370,1169,1000,2568.847,1000.000,1.292,0.422,0.000,-124.666,0.650,1.426
1200,train,160370,1170,1000,2506.969,1000.000,1.295,0.507,0.000,-124.766,0.641,1.415
1201,train,160370,1170,1000,2506.969,1000.000,1.302,0.404,0.000,-124.848,0.642,1.426
1202,train,161370,1171,1000,2450.506,1000.000,1.302,0.404,0.000,-124.848,0.642,1.426
1203,train,162370,1172,1000,2253.396,1000.000,1.307,0.415,0.000,-124.798,0.597,1.419
1204,train,163370,1173,1000,2361.062,1000.000,1.319,0.462,0.000,-124.795,0.621,1.415
1205,train,164370,1174,1000,2278.409,1000.000,1.316,0.451,0.000,-124.856,0.597,1.421
1206,train,165370,1175,1000,2331.361,1000.000,1.324,0.442,0.000,-124.908,0.591,1.412
1207,train,165370,1175,1000,2331.361,1000.000,1.326,0.387,0.000,-124.885,0.584,1.410
1208,train,166370,1176,1000,2470.204,1000.000,1.326,0.387,0.000,-124.885,0.584,1.410
1209,train,167370,1177,1000,2680.330,1000.000,1.343,0.451,0.000,-124.895,0.592,1.437
1210,train,168370,1178,1000,2656.885,1000.000,1.351,0.396,0.000,-124.998,0.579,1.421
1211,train,169370,1179,1000,2747.535,1000.000,1.360,0.452,0.000,-125.105,0.587,1.428
1212,train,170370,1180,1000,2687.597,1000.000,1.369,0.392,0.000,-125.216,0.570,1.422
1213,train,170370,1180,1000,2687.597,1000.000,1.371,0.403,0.000,-125.232,0.566,1.420
1214,train,171370,1181,1000,2391.978,1000.000,1.371,0.403,0.000,-125.232,0.566,1.420
1215,train,172225,1182,855,1789.527,1000.000,1.376,0.440,0.000,-125.226,0.581,1.417
1216,train,173225,1183,1000,1996.859,951.667,1.372,0.458,0.000,-125.305,0.581,1.428
1217,train,174225,1184,1000,2197.168,963.750,1.386,0.427,0.000,-125.417,0.552,1.416
1218,train,175225,1185,1000,2020.132,971.000,1.388,0.409,0.000,-125.459,0.562,1.420
1219,train,175225,1185,1000,2020.132,971.000,1.388,0.391,0.000,-125.471,0.546,1.424
1220,train,176225,1186,1000,756.806,1000.000,1.388,0.391,0.000,-125.471,0.546,1.424
1221,train,177225,1187,1000,1381.452,1000.000,1.384,0.448,0.000,-125.562,0.559,1.428
1222,train,178225,1188,1000,1537.238,1000.000,1.388,0.379,0.000,-125.649,0.547,1.418
1223,train,179225,1189,1000,1722.121,1000.000,1.396,0.421,0.000,-125.716,0.571,1.422
1224,train,180225,1190,1000,1748.949,1000.000,1.405,0.462,0.000,-125.832,0.559,1.420
1225,train,180225,1190,1000,1748.949,1000.000,1.402,0.463,0.000,-125.944,0.565,1.415
1226,train,181225,1191,1000,2138.494,1000.000,1.402,0.463,0.000,-125.944,0.565,1.415
1227,train,182225,1192,1000,2170.576,1000.000,1.408,0.394,0.000,-125.971,0.574,1.420
1228,train,183225,1193,1000,2039.215,1000.000,1.405,0.439,0.000,-125.946,0.595,1.422
1229,train,184225,1194,1000,1718.599,1000.000,1.401,0.498,0.000,-126.073,0.605,1.425
1230,train,185225,1195,1000,1472.378,1000.000,1.399,0.461,0.000,-126.255,0.655,1.426
1231,train,185225,1195,1000,1472.378,1000.000,1.393,0.404,0.000,-126.293,0.656,1.420
1232,train,186225,1196,1000,501.455,1000.000,1.393,0.404,0.000,-126.293,0.656,1.420
1233,train,187225,1197,1000,899.460,1000.000,1.405,0.457,0.000,-126.339,0.629,1.416
1234,train,188225,1198,1000,777.047,1000.000,1.395,0.504,0.000,-126.481,0.598,1.421
1235,train,189225,1199,1000,1001.788,1000.000,1.386,0.433,0.000,-126.583,0.613,1.413
1236,train,190225,1200,1000,967.009,1000.000,1.393,0.454,0.000,-126.654,0.572,1.409
1237,train,190225,1200,1000,967.009,1000.000,1.393,0.378,0.000,-126.661,0.588,1.401
1238,train,191225,1201,1000,1652.162,1000.000,1.393,0.378,0.000,-126.661,0.588,1.401
1239,train,192225,1202,1000,1697.759,1000.000,1.391,0.452,0.000,-126.607,0.638,1.416
