,type,total_timesteps,num_episodes,episode_timesteps,train_episode_reward,train_episode_timesteps,train_reward,train_predicted_reward,reward_pearsonr,actor_loss,critic_loss,discriminator_loss
1212,train,536900,1106,1000,4230.449,1000.000,2.914,0.585,0.000,-130.181,0.467,1.474
1213,train,537900,1107,1000,4473.162,1000.000,2.928,0.549,0.000,-130.232,0.435,1.470
1214,train,538900,1108,1000,4002.199,1000.000,2.924,0.584,0.000,-130.266,0.457,1.473
1215,train,539900,1109,1000,3526.483,1000.000,2.919,0.603,0.000,-130.317,0.442,1.472
1216,train,540900,1110,1000,3727.471,1000.000,2.917,0.566,0.000,-130.353,0.441,1.466
1217,train,540900,1110,1000,3727.471,1000.000,2.919,0.546,0.000,-130.358,0.446,1.467
1218,train,541900,1111,1000,4460.405,1000.000,2.919,0.546,0.000,-130.358,0.446,1.467
1219,train,542900,1112,1000,3946.853,1000.000,2.925,0.537,0.000,-130.359,0.445,1.462
1220,train,543900,1113,1000,3815.489,1000.000,2.921,0.550,0.000,-130.394,0.436,1.463
1221,train,544900,1114,1000,3617.957,1000.000,2.927,0.576,0.000,-130.471,0.444,1.464
1222,train,545900,1115,1000,3692.350,1000.000,2.931,0.507,0.000,-130.493,0.455,1.469
1223,train,545900,1115,1000,3692.350,1000.000,2.922,0.527,0.000,-130.396,0.452,1.470
1224,train,546900,1116,1000,3647.924,1000.000,2.922,0.527,0.000,-130.396,0.452,1.470
1225,train,547900,1117,1000,4159.886,1000.000,2.934,0.553,0.000,-130.324,0.462,1.475
1226,train,548900,1118,1000,3890.607,1000.000,2.929,0.500,0.000,-130.263,0.459,1.464
1227,train,549900,1119,1000,3568.170,1000.000,2.926,0.558,0.000,-130.221,0.432,1.478
1228,train,550900,1120,1000,3678.764,1000.000,2.932,0.487,0.000,-130.179,0.453,1.471
1229,train,550900,1120,1000,3678.764,1000.000,2.936,0.563,0.000,-130.149,0.447,1.467
1230,train,551900,1121,1000,4309.490,1000.000,2.936,0.563,0.000,-130.149,0.447,1.467
1231,train,552900,1122,1000,4373.094,1000.000,2.935,0.513,0.000,-130.137,0.436,1.461
1232,train,553900,1123,1000,4322.557,1000.000,2.932,0.540,0.000,-130.076,0.435,1.462
1233,train,554900,1124,1000,4269.605,1000.000,2.943,0.474,0.000,-130.005,0.453,1.465
1234,train,555900,1125,1000,4274.567,1000.000,2.944,0.558,0.000,-129.933,0.472,1.470
1235,train,555900,1125,1000,4274.567,1000.000,2.945,0.539,0.000,-129.888,0.464,1.473
1236,train,556900,1126,1000,4182.998,1000.000,2.945,0.539,0.000,-129.888,0.464,1.473
1237,train,557900,1127,1000,4176.540,1000.000,2.951,0.563,0.000,-129.884,0.460,1.468
1238,train,558900,1128,1000,4085.817,1000.000,2.955,0.579,0.000,-129.927,0.458,1.466
1239,train,559900,1129,1000,4018.235,1000.000,2.955,0.552,0.000,-129.938,0.484,1.473
1240,train,560900,1130,1000,3965.480,1000.000,2.956,0.499,0.000,-129.842,0.478,1.470
1241,train,560900,1130,1000,3965.480,1000.000,2.962,0.585,0.000,-129.795,0.466,1.470
1242,train,561900,1131,1000,3787.425,1000.000,2.962,0.585,0.000,-129.795,0.466,1.470
1243,train,562900,1132,1000,3725.309,1000.000,2.963,0.572,0.000,-129.813,0.467,1.471
1244,train,563900,1133,1000,3785.091,1000.000,2.964,0.574,0.000,-129.803,0.469,1.470
1245,train,564900,1134,1000,3777.276,1000.000,2.960,0.609,0.000,-129.875,0.410,1.472
1246,train,565900,1135,1000,3788.984,1000.000,2.961,0.540,0.000,-129.967,0.432,1.475
1247,train,565900,1135,1000,3788.984,1000.000,2.962,0.580,0.000,-130.040,0.414,1.470
1248,train,566900,1136,1000,3673.362,1000.000,2.962,0.580,0.000,-130.040,0.414,1.470
1249,train,567900,1137,1000,3898.226,1000.000,2.966,0.577,0.000,-130.123,0.409,1.472
1250,train,568900,1138,1000,3799.020,1000.000,2.962,0.550,0.000,-130.158,0.403,1.476
1251,train,569900,1139,1000,3753.568,1000.000,2.969,0.567,0.000,-130.187,0.409,1.471
1252,train,570900,1140,1000,3869.215,1000.000,2.958,0.592,0.000,-130.240,0.396,1.471
1253,train,570900,1140,1000,3869.215,1000.000,2.965,0.521,0.000,-130.268,0.416,1.470
1254,train,571900,1141,1000,3660.508,1000.000,2.965,0.521,0.000,-130.268,0.416,1.470
1255,train,572900,1142,1000,3736.582,1000.000,2.974,0.564,0.000,-130.293,0.434,1.470
1256,train,573900,1143,1000,3590.877,1000.000,2.970,0.612,0.000,-130.376,0.418,1.470
1257,train,574900,1144,1000,3445.210,1000.000,2.969,0.572,0.000,-130.499,0.407,1.465
1258,train,575900,1145,1000,3536.576,1000.000,2.970,0.514,0.000,-130.532,0.421,1.469
1259,train,575900,1145,1000,3536.576,1000.000,2.976,0.559,0.000,-130.504,0.438,1.467
1260,train,576900,1146,1000,4404.695,1000.000,2.976,0.559,0.000,-130.504,0.438,1.467
1261,train,577900,1147,1000,4450.433,1000.000,2.978,0.534,0.000,-130.504,0.443,1.468
1262,train,578900,1148,1000,4296.085,1000.000,2.979,0.521,0.000,-130.480,0.471,1.465
1263,train,579900,1149,1000,4184.518,1000.000,2.985,0.564,0.000,-130.473,0.453,1.471
1264,train,580900,1150,1000,4206.645,1000.000,2.982,0.496,0.000,-130.436,0.476,1.471
1265,train,580900,1150,1000,4206.645,1000.000,2.983,0.536,0.000,-130.371,0.466,1.476
1266,train,581900,1151,1000,3931.677,1000.000,2.983,0.536,0.000,-130.371,0.466,1.476
1267,train,582900,1152,1000,4186.361,1000.000,2.988,0.521,0.000,-130.319,0.468,1.462
1268,train,583900,1153,1000,4320.711,1000.000,2.988,0.599,0.000,-130.327,0.491,1.471
1269,train,584900,1154,1000,4201.946,1000.000,2.995,0.552,0.000,-130.365,0.469,1.467
1270,train,585900,1155,1000,3971.088,1000.000,2.995,0.548,0.000,-130.351,0.468,1.479
1271,train,585900,1155,1000,3971.088,1000.000,2.993,0.567,0.000,-130.359,0.488,1.477
1272,train,586900,1156,1000,3297.977,1000.000,2.993,0.567,0.000,-130.359,0.488,1.477
1273,train,587900,1157,1000,3294.950,1000.000,3.000,0.531,0.000,-130.335,0.485,1.471
1274,train,588900,1158,1000,3189.008,1000.000,2.996,0.550,0.000,-130.287,0.491,1.473
1275,train,589900,1159,1000,3106.478,1000.000,2.999,0.499,0.000,-130.209,0.498,1.471
1276,train,590900,1160,1000,3094.369,1000.000,2.994,0.590,0.000,-130.166,0.494,1.478
1277,train,590900,1160,1000,3094.369,1000.000,3.002,0.497,0.000,-130.143,0.539,1.468
1278,train,591900,1161,1000,3808.875,1000.000,3.002,0.497,0.000,-130.143,0.539,1.468
1279,train,592900,1162,1000,3916.251,1000.000,3.009,0.533,0.000,-130.042,0.524,1.470
1280,train,593900,1163,1000,3669.212,1000.000,3.006,0.529,0.000,-129.932,0.538,1.473
1281,train,594900,1164,1000,3738.955,1000.000,3.000,0.550,0.000,-129.864,0.567,1.479
1282,train,595900,1165,1000,3486.979,1000.000,2.997,0.547,0.000,-129.829,0.535,1.473
1283,train,595900,1165,1000,3486.979,1000.000,2.994,0.511,0.000,-129.748,0.546,1.476
1284,train,596900,1166,1000,939.129,1000.000,2.994,0.511,0.000,-129.748,0.546,1.476
1285,train,597900,1167,1000,2516.898,1000.000,3.004,0.513,0.000,-129.647,0.556,1.477
1286,train,598900,1168,1000,2905.729,1000.000,2.998,0.538,0.000,-129.551,0.537,1.473
1287,train,599900,1169,1000,3075.459,1000.000,3.000,0.566,0.000,-129.514,0.521,1.468
1288,train,600900,1170,1000,3146.676,1000.000,2.994,0.546,0.000,-129.496,0.514,1.478
1289,train,600900,1170,1000,3146.676,1000.000,2.995,0.546,0.000,-129.457,0.507,1.472
1290,train,601900,1171,1000,3716.672,1000.000,2.995,0.546,0.000,-129.457,0.507,1.472
1291,train,602900,1172,1000,3777.039,1000.000,2.997,0.572,0.000,-129.458,0.511,1.464
1292,train,603900,1173,1000,3728.058,1000.000,3.006,0.613,0.000,-129.550,0.478,1.464
1293,train,604900,1174,1000,3696.763,1000.000,3.011,0.450,0.000,-129.480,0.519,1.474
1294,train,605900,1175,1000,3497.243,1000.000,2.997,0.553,0.000,-129.279,0.528,1.465
1295,train,605900,1175,1000,3497.243,1000.000,3.010,0.528,0.000,-129.228,0.501,1.463
1296,train,606900,1176,1000,2508.674,1000.000,3.010,0.528,0.000,-129.228,0.501,1.463
1297,train,607900,1177,1000,3450.085,1000.000,3.001,0.515,0.000,-129.168,0.511,1.474
1298,train,608900,1178,1000,3549.183,1000.000,3.002,0.543,0.000,-129.115,0.502,1.472
1299,train,609900,1179,1000,3485.452,1000.000,3.004,0.574,0.000,-129.113,0.506,1.478
1300,train,610900,1180,1000,3515.416,1000.000,3.013,0.593,0.000,-129.161,0.482,1.476
1301,train,610900,1180,1000,3515.416,1000.000,3.011,0.518,0.000,-129.185,0.445,1.470
1302,train,611900,1181,1000,3385.565,1000.000,3.011,0.518,0.000,-129.185,0.445,1.470
1303,train,612900,1182,1000,3378.311,1000.000,3.012,0.545,0.000,-129.165,0.466,1.471
1304,train,613900,1183,1000,3522.427,1000.000,3.005,0.568,0.000,-129.188,0.475,1.467
1305,train,614900,1184,1000,3601.717,1000.000,3.006,0.539,0.000,-129.167,0.458,1.472
1306,train,615900,1185,1000,3697.608,1000.000,3.010,0.541,0.000,-129.114,0.463,1.460
1307,train,615900,1185,1000,3697.608,1000.000,3.016,0.544,0.000,-129.083,0.461,1.465
1308,train,616900,1186,1000,3470.222,1000.000,3.016,0.544,0.000,-129.083,0.461,1.465
1309,train,617900,1187,1000,3643.528,1000.000,3.018,0.536,0.000,-129.026,0.477,1.461
1310,train,618900,1188,1000,3882.217,1000.000,3.021,0.588,0.000,-128.982,0.484,1.471
1311,train,619900,1189,1000,3880.419,1000.000,3.021,0.575,0.000,-129.003,0.476,1.469
1312,train,620900,1190,1000,3767.734,1000.000,3.027,0.552,0.000,-129.006,0.463,1.464
1313,train,620900,1190,1000,3767.734,1000.000,3.018,0.611,0.000,-129.047,0.458,1.468
1314,train,621900,1191,1000,3245.838,1000.000,3.018,0.611,0.000,-129.047,0.458,1.468
1315,train,622900,1192,1000,3120.835,1000.000,3.023,0.542,0.000,-129.085,0.476,1.468
1316,train,623900,1193,1000,3279.602,1000.000,3.025,0.521,0.000,-129.019,0.453,1.470
1317,train,624900,1194,1000,3363.800,1000.000,3.022,0.571,0.000,-128.956,0.477,1.473
1318,train,625900,1195,1000,3570.993,1000.000,3.025,0.579,0.000,-128.990,0.471,1.469
1319,train,625900,1195,1000,3570.993,1000.000,3.025,0.588,0.000,-129.109,0.462,1.470
1320,train,626900,1196,1000,3067.510,1000.000,3.025,0.588,0.000,-129.109,0.462,1.470
1321,train,627900,1197,1000,3396.820,1000.000,3.029,0.571,0.000,-129.208,0.456,1.468
1322,train,628900,1198,1000,3383.985,1000.000,3.025,0.549,0.000,-129.245,0.459,1.473
1323,train,629900,1199,1000,3133.582,1000.000,3.018,0.569,0.000,-129.279,0.444,1.464
1324,train,630900,1200,1000,3275.212,1000.000,3.023,0.603,0.000,-129.362,0.472,1.465
1325,train,630900,1200,1000,3275.212,1000.000,3.027,0.492,0.000,-129.351,0.469,1.472
1326,train,631900,1201,1000,3251.029,1000.000,3.027,0.492,0.000,-129.351,0.469,1.472
1327,train,632900,1202,1000,3738.171,1000.000,3.034,0.564,0.000,-129.300,0.432,1.465
1328,train,633900,1203,1000,3667.939,1000.000,3.034,0.575,0.000,-129.346,0.460,1.476
1329,train,634900,1204,1000,3472.945,1000.000,3.032,0.554,0.000,-129.359,0.467,1.468
1330,train,635900,1205,1000,3571.239,1000.000,3.035,0.517,0.000,-129.293,0.461,1.466
1331,train,635900,1205,1000,3571.239,1000.000,3.025,0.467,0.000,-129.150,0.464,1.470
1332,train,636900,1206,1000,3524.532,1000.000,3.025,0.467,0.000,-129.150,0.464,1.470
1333,train,637900,1207,1000,2681.494,1000.000,3.033,0.533,0.000,-129.030,0.445,1.471
1334,train,638900,1208,1000,2998.270,1000.000,3.032,0.492,0.000,-128.942,0.462,1.471
1335,train,639900,1209,1000,3096.712,1000.000,3.035,0.564,0.000,-128.883,0.450,1.466
1336,train,640900,1210,1000,3037.861,1000.000,3.039,0.557,0.000,-128.905,0.447,1.459
1337,train,640900,1210,1000,3037.861,1000.000,3.030,0.582,0.000,-128.948,0.444,1.465
1338,train,641900,1211,1000,3500.691,1000.000,3.030,0.582,0.000,-128.948,0.444,1.465
1339,train,642900,1212,1000,3655.963,1000.000,3.028,0.494,0.000,-128.932,0.443,1.462
1340,train,643900,1213,1000,3609.582,1000.000,3.035,0.564,0.000,-128.906,0.457,1.466
1341,train,644900,1214,1000,3640.092,1000.000,3.037,0.523,0.000,-128.940,0.446,1.474
1342,train,645900,1215,1000,3753.711,1000.000,3.036,0.595,0.000,-128.981,0.430,1.473
1343,train,645900,1215,1000,3753.711,1000.000,3.036,0.598,0.000,-129.073,0.422,1.470
1344,train,646900,1216,1000,4112.755,1000.000,3.036,0.598,0.000,-129.073,0.422,1.470
1345,train,647900,1217,1000,3542.992,1000.000,3.046,0.581,0.000,-129.196,0.406,1.474
1346,train,648900,1218,1000,3370.334,1000.000,3.039,0.508,0.000,-129.217,0.409,1.468
1347,train,649900,1219,1000,3344.439,1000.000,3.041,0.585,0.000,-129.244,0.404,1.471
1348,train,650900,1220,1000,3375.621,1000.000,3.031,0.581,0.000,-129.352,0.394,1.470
1349,train,650900,1220,1000,3375.621,1000.000,3.042,0.486,0.000,-129.357,0.395,1.468
1350,train,651900,1221,1000,2921.617,1000.000,3.042,0.486,0.000,-129.357,0.395,1.468
1351,train,652900,1222,1000,3303.052,1000.000,3.030,0.548,0.000,-129.335,0.407,1.463
1352,train,653900,1223,1000,3470.174,1000.000,3.049,0.565,0.000,-129.410,0.397,1.465
1353,train,654900,1224,1000,3524.343,1000.000,3.039,0.585,0.000,-129.506,0.401,1.470
1354,train,655900,1225,1000,3571.723,1000.000,3.049,0.517,0.000,-129.560,0.401,1.470
1355,train,655900,1225,1000,3571.723,1000.000,3.038,0.539,0.000,-129.628,0.396,1.472
1356,train,656900,1226,1000,4096.570,1000.000,3.038,0.539,0.000,-129.628,0.396,1.472
1357,train,657900,1227,1000,4092.913,1000.000,3.046,0.584,0.000,-129.776,0.393,1.469
1358,train,658900,1228,1000,3771.621,1000.000,3.045,0.524,0.000,-129.867,0.395,1.467
1359,train,659900,1229,1000,3587.308,1000.000,3.046,0.557,0.000,-129.906,0.404,1.469
1360,train,660900,1230,1000,3592.182,1000.000,3.043,0.543,0.000,-129.951,0.412,1.466
1361,train,660900,1230,1000,3592.182,1000.000,3.044,0.507,0.000,-129.931,0.409,1.469
1362,train,661900,1231,1000,3676.516,1000.000,3.044,0.507,0.000,-129.931,0.409,1.469
1363,train,662900,1232,1000,3653.211,1000.000,3.052,0.530,0.000,-129.908,0.423,1.466
1364,train,663900,1233,1000,3481.252,1000.000,3.049,0.517,0.000,-129.884,0.433,1.463
1365,train,664900,1234,1000,3477.915,1000.000,3.042,0.523,0.000,-129.816,0.443,1.464
1366,train,665900,1235,1000,3445.045,1000.000,3.052,0.557,0.000,-129.808,0.451,1.476
1367,train,665900,1235,1000,3445.045,1000.000,3.041,0.602,0.000,-129.855,0.452,1.472
1368,train,666900,1236,1000,3972.542,1000.000,3.041,0.602,0.000,-129.855,0.452,1.472
1369,train,667900,1237,1000,3892.662,1000.000,3.058,0.495,0.000,-129.817,0.449,1.460
1370,train,668900,1238,1000,3844.274,1000.000,3.059,0.525,0.000,-129.747,0.460,1.459
1371,train,669900,1239,1000,3467.441,1000.000,3.057,0.593,0.000,-129.748,0.452,1.471
1372,train,670900,1240,1000,3610.220,1000.000,3.056,0.534,0.000,-129.773,0.488,1.464
1373,train,670900,1240,1000,3610.220,1000.000,3.059,0.612,0.000,-129.827,0.469,1.476
1374,train,671900,1241,1000,3922.914,1000.000,3.059,0.612,0.000,-129.827,0.469,1.476
1375,train,672900,1242,1000,3675.350,1000.000,3.062,0.547,0.000,-129.889,0.465,1.469
1376,train,673900,1243,1000,3755.336,1000.000,3.060,0.537,0.000,-129.873,0.436,1.471
1377,train,674900,1244,1000,3369.824,1000.000,3.052,0.567,0.000,-129.842,0.465,1.480
1378,train,675900,1245,1000,3458.272,1000.000,3.056,0.594,0.000,-129.917,0.461,1.466
1379,train,675900,1245,1000,3458.272,1000.000,3.056,0.545,0.000,-129.992,0.443,1.469
1380,train,676900,1246,1000,2664.218,1000.000,3.056,0.545,0.000,-129.992,0.443,1.469
1381,train,677900,1247,1000,3204.933,1000.000,3.058,0.558,0.000,-129.966,0.452,1.463
1382,train,678900,1248,1000,3272.705,1000.000,3.058,0.537,0.000,-129.941,0.459,1.464
1383,train,679900,1249,1000,3036.001,1000.000,3.049,0.538,0.000,-129.953,0.448,1.475
1384,train,680900,1250,1000,2936.075,1000.000,3.053,0.572,0.000,-130.011,0.453,1.469
1385,train,680900,1250,1000,2936.075,1000.000,3.038,0.594,0.000,-130.078,0.446,1.465
1386,train,681900,1251,1000,3292.526,1000.000,3.038,0.594,0.000,-130.078,0.446,1.465
1387,train,682900,1252,1000,3071.776,1000.000,3.060,0.537,0.000,-130.142,0.431,1.469
1388,train,683900,1253,1000,2328.734,1000.000,3.054,0.522,0.000,-130.135,0.441,1.463
1389,train,684900,1254,1000,2524.239,1000.000,3.047,0.518,0.000,-130.036,0.430,1.463
1390,train,685900,1255,1000,2668.306,1000.000,3.054,0.550,0.000,-130.000,0.436,1.463
1391,train,685900,1255,1000,2668.306,1000.000,3.059,0.532,0.000,-130.015,0.430,1.464
1392,train,686900,1256,1000,3495.746,1000.000,3.059,0.532,0.000,-130.015,0.430,1.464
1393,train,687900,1257,1000,3351.071,1000.000,3.056,0.543,0.000,-129.978,0.454,1.461
1394,train,688900,1258,1000,3421.744,1000.000,3.064,0.554,0.000,-129.986,0.452,1.472
1395,train,689900,1259,1000,3469.856,1000.000,3.053,0.595,0.000,-130.055,0.434,1.464
1396,train,690900,1260,1000,3450.463,1000.000,3.058,0.536,0.000,-130.096,0.431,1.464
1397,train,690900,1260,1000,3450.463,1000.000,3.054,0.597,0.000,-130.151,0.460,1.465
1398,train,691900,1261,1000,2921.574,1000.000,3.054,0.597,0.000,-130.151,0.460,1.465
1399,train,692900,1262,1000,3612.191,1000.000,3.054,0.567,0.000,-130.202,0.424,1.462
1400,train,693900,1263,1000,3641.179,1000.000,3.063,0.584,0.000,-130.264,0.422,1.466
1401,train,694900,1264,1000,3676.855,1000.000,3.064,0.594,0.000,-130.339,0.422,1.460
1402,train,695900,1265,1000,3665.597,1000.000,3.057,0.538,0.000,-130.350,0.424,1.464
1403,train,695900,1265,1000,3665.597,1000.000,3.064,0.509,0.000,-130.319,0.429,1.466
1404,train,696900,1266,1000,3824.603,1000.000,3.064,0.509,0.000,-130.319,0.429,1.466
1405,train,697900,1267,1000,2383.661,1000.000,3.053,0.579,0.000,-130.321,0.423,1.463
1406,train,698900,1268,1000,1993.049,1000.000,3.056,0.536,0.000,-130.351,0.435,1.467
1407,train,699900,1269,1000,2258.510,1000.000,3.057,0.540,0.000,-130.344,0.453,1.464
1408,train,700900,1270,1000,2464.816,1000.000,3.051,0.565,0.000,-130.320,0.457,1.467
1409,train,700900,1270,1000,2464.816,1000.000,3.066,0.526,0.000,-130.295,0.461,1.461
1410,train,701900,1271,1000,3358.445,1000.000,3.066,0.526,0.000,-130.295,0.461,1.461
1411,train,702900,1272,1000,3395.128,1000.000,3.055,0.598,0.000,-130.316,0.467,1.464
1412,train,703900,1273,1000,3415.604,1000.000,3.056,0.549,0.000,-130.330,0.459,1.468
1413,train,704900,1274,1000,3433.466,1000.000,3.061,0.548,0.000,-130.331,0.453,1.469
1414,train,705900,1275,1000,3462.856,1000.000,3.075,0.563,0.000,-130.429,0.446,1.466
1415,train,705900,1275,1000,3462.856,1000.000,3.072,0.505,0.000,-130.460,0.418,1.469
1416,train,706900,1276,1000,3939.366,1000.000,3.072,0.505,0.000,-130.460,0.418,1.469
1417,train,707900,1277,1000,3901.578,1000.000,3.059,0.556,0.000,-130.395,0.421,1.466
1418,train,708900,1278,1000,3914.598,1000.000,3.071,0.494,0.000,-130.327,0.420,1.462
1419,train,709900,1279,1000,3787.498,1000.000,3.064,0.576,0.000,-130.295,0.416,1.468
1420,train,710900,1280,1000,3739.135,1000.000,3.069,0.500,0.000,-130.283,0.414,1.473
1421,train,710900,1280,1000,3739.135,1000.000,3.062,0.514,0.000,-130.215,0.413,1.469
1422,train,711900,1281,1000,3046.693,1000.000,3.062,0.514,0.000,-130.215,0.413,1.469
1423,train,712900,1282,1000,3102.072,1000.000,3.070,0.564,0.000,-130.206,0.421,1.463
1424,train,713900,1283,1000,3265.874,1000.000,3.064,0.550,0.000,-130.239,0.447,1.467
1425,train,714900,1284,1000,3391.011,1000.000,3.063,0.527,0.000,-130.226,0.448,1.453
1426,train,715900,1285,1000,3433.577,1000.000,3.073,0.596,0.000,-130.241,0.444,1.469
1427,train,715900,1285,1000,3433.577,1000.000,3.061,0.561,0.000,-130.303,0.447,1.470
1428,train,716900,1286,1000,3689.348,1000.000,3.061,0.561,0.000,-130.303,0.447,1.470
1429,train,717900,1287,1000,3675.104,1000.000,3.068,0.646,0.000,-130.438,0.447,1.467
1430,train,718900,1288,1000,3816.816,1000.000,3.067,0.493,0.000,-130.505,0.436,1.463
1431,train,719900,1289,1000,3751.460,1000.000,3.071,0.569,0.000,-130.479,0.462,1.463
1432,train,720900,1290,1000,3898.661,1000.000,3.072,0.525,0.000,-130.477,0.485,1.465
1433,train,720900,1290,1000,3898.661,1000.000,3.074,0.543,0.000,-130.483,0.471,1.462
1434,train,721900,1291,1000,3277.633,1000.000,3.074,0.543,0.000,-130.483,0.471,1.462
1435,train,722900,1292,1000,2820.390,1000.000,3.075,0.545,0.000,-130.543,0.472,1.466
1436,train,723900,1293,1000,2189.724,1000.000,3.074,0.529,0.000,-130.579,0.489,1.468
1437,train,724900,1294,1000,2533.566,1000.000,3.058,0.566,0.000,-130.599,0.454,1.469
1438,train,725900,1295,1000,2583.460,1000.000,3.075,0.543,0.000,-130.626,0.470,1.463
1439,train,725900,1295,1000,2583.460,1000.000,3.070,0.480,0.000,-130.532,0.484,1.458
1440,train,726900,1296,1000,3119.746,1000.000,3.070,0.480,0.000,-130.532,0.484,1.458
1441,train,727900,1297,1000,3085.344,1000.000,3.071,0.548,0.000,-130.415,0.491,1.464
1442,train,728900,1298,1000,3132.004,1000.000,3.073,0.562,0.000,-130.376,0.504,1.463
1443,train,729900,1299,1000,3279.445,1000.000,3.070,0.552,0.000,-130.331,0.501,1.472
1444,train,730900,1300,1000,3327.546,1000.000,3.062,0.537,0.000,-130.258,0.508,1.460
1445,train,730900,1300,1000,3327.546,1000.000,3.063,0.553,0.000,-130.181,0.496,1.462
1446,train,731900,1301,1000,4084.484,1000.000,3.063,0.553,0.000,-130.181,0.496,1.462
1447,train,732900,1302,1000,3707.618,1000.000,3.073,0.506,0.000,-130.056,0.518,1.469
1448,train,733900,1303,1000,3680.273,1000.000,3.071,0.539,0.000,-129.927,0.502,1.460
1449,train,734900,1304,1000,3793.879,1000.000,3.087,0.529,0.000,-129.885,0.491,1.467
1450,train,735900,1305,1000,3394.377,1000.000,3.085,0.530,0.000,-129.866,0.512,1.466
1451,train,735900,1305,1000,3394.377,1000.000,3.073,0.562,0.000,-129.851,0.499,1.467
1452,train,736900,1306,1000,3781.201,1000.000,3.073,0.562,0.000,-129.851,0.499,1.467
1453,train,737900,1307,1000,3778.038,1000.000,3.088,0.543,0.000,-129.878,0.508,1.462
1454,train,738900,1308,1000,3833.102,1000.000,3.081,0.562,0.000,-129.913,0.490,1.471
1455,train,739900,1309,1000,3696.782,1000.000,3.081,0.551,0.000,-129.917,0.479,1.463
1456,train,740900,1310,1000,3577.615,1000.000,3.077,0.501,0.000,-129.880,0.461,1.461
1457,train,740900,1310,1000,3577.615,1000.000,3.076,0.573,0.000,-129.899,0.441,1.461
1458,train,741900,1311,1000,3383.967,1000.000,3.076,0.573,0.000,-129.899,0.441,1.461
1459,train,742900,1312,1000,3801.944,1000.000,3.079,0.576,0.000,-130.017,0.435,1.473
1460,train,743900,1313,1000,2865.005,1000.000,3.074,0.587,0.000,-130.128,0.418,1.464
1461,train,744900,1314,1000,2983.918,1000.000,3.068,0.600,0.000,-130.204,0.424,1.467
1462,train,745900,1315,1000,3104.141,1000.000,3.072,0.568,0.000,-130.250,0.432,1.470
1463,train,745900,1315,1000,3104.141,1000.000,3.084,0.516,0.000,-130.227,0.447,1.466
1464,train,746900,1316,1000,3494.375,1000.000,3.084,0.516,0.000,-130.227,0.447,1.466
1465,train,747900,1317,1000,3698.805,1000.000,3.075,0.564,0.000,-130.164,0.461,1.465
1466,train,748900,1318,1000,3362.077,1000.000,3.082,0.546,0.000,-130.097,0.430,1.464
1467,train,749900,1319,1000,3297.215,1000.000,3.077,0.559,0.000,-130.056,0.438,1.461
1468,train,750900,1320,1000,3412.249,1000.000,3.076,0.585,0.000,-130.087,0.443,1.465
1469,train,750900,1320,1000,3412.249,1000.000,3.079,0.563,0.000,-130.129,0.426,1.472
1470,train,751900,1321,1000,3634.752,1000.000,3.079,0.563,0.000,-130.129,0.426,1.472
1471,train,752900,1322,1000,3456.462,1000.000,3.084,0.541,0.000,-130.145,0.440,1.473
1472,train,753900,1323,1000,3462.663,1000.000,3.086,0.511,0.000,-130.126,0.431,1.467
1473,train,754900,1324,1000,3471.548,1000.000,3.069,0.574,0.000,-130.130,0.425,1.461
1474,train,755900,1325,1000,3377.168,1000.000,3.081,0.582,0.000,-130.255,0.420,1.469
1475,train,755900,1325,1000,3377.168,1000.000,3.080,0.566,0.000,-130.352,0.418,1.461
1476,train,756900,1326,1000,2999.591,1000.000,3.080,0.566,0.000,-130.352,0.418,1.461
1477,train,757900,1327,1000,3081.876,1000.000,3.084,0.584,0.000,-130.402,0.408,1.463
1478,train,758900,1328,1000,3230.844,1000.000,3.080,0.524,0.000,-130.404,0.436,1.462
1479,train,759900,1329,1000,3388.367,1000.000,3.079,0.552,0.000,-130.387,0.433,1.466
1480,train,760900,1330,1000,3403.398,1000.000,3.087,0.494,0.000,-130.395,0.415,1.464
1481,train,760900,1330,1000,3403.398,1000.000,3.081,0.551,0.000,-130.363,0.418,1.469
1482,train,761900,1331,1000,3403.195,1000.000,3.081,0.551,0.000,-130.363,0.418,1.469
1483,train,762900,1332,1000,3318.064,1000.000,3.082,0.554,0.000,-130.380,0.446,1.465
1484,train,763900,1333,1000,3355.509,1000.000,3.086,0.556,0.000,-130.424,0.437,1.460
1485,train,764900,1334,1000,3391.395,1000.000,3.091,0.510,0.000,-130.382,0.433,1.462
1486,train,765900,1335,1000,3362.308,1000.000,3.082,0.550,0.000,-130.325,0.428,1.459
1487,train,765900,1335,1000,3362.308,1000.000,3.071,0.603,0.000,-130.418,0.432,1.459
1488,train,766900,1336,1000,2882.613,1000.000,3.071,0.603,0.000,-130.418,0.432,1.459
1489,train,767900,1337,1000,3122.228,1000.000,3.094,0.559,0.000,-130.523,0.429,1.460
1490,train,768900,1338,1000,3081.992,1000.000,3.078,0.542,0.000,-130.499,0.437,1.460
1491,train,769900,1339,1000,2899.427,1000.000,3.073,0.469,0.000,-130.387,0.430,1.459
1492,train,770900,1340,1000,2766.597,1000.000,3.077,0.574,0.000,-130.342,0.408,1.458
1493,train,770900,1340,1000,2766.597,1000.000,3.074,0.544,0.000,-130.364,0.437,1.457
1494,train,771900,1341,1000,2939.418,1000.000,3.074,0.544,0.000,-130.364,0.437,1.457
1495,train,772900,1342,1000,3037.177,1000.000,3.084,0.615,0.000,-130.459,0.437,1.460
